012238	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ		根室市	ﾈﾑﾛｼ	1957年8月1日	六つの「ロ」と「ネ」を配している			//upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Emblem_of_Nemuro%2C_Hokkaido.svg/100px-Emblem_of_Nemuro%2C_Hokkaido.svg.png
012246	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ		千歳市	ﾁﾄｾｼ	1952年5月1日	「ち」を新千歳空港の飛行機の形に図案化したもの	42.49155	141.3932	//upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Symbol_of_Chitose_Hokkaido.svg/100px-Symbol_of_Chitose_Hokkaido.svg.png
012254	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ		滝川市	ﾀｷｶﾜｼ	1948年3月1日	石狩川・空知川の二つの「川」を図案化したもの	43.33282	141.54375	//upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Emblem_of_Takikawa%2C_Hokkaido.svg/100px-Emblem_of_Takikawa%2C_Hokkaido.svg.png
012262	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ		砂川市	ｽﾅｶﾞﾜｼ	1948年6月21日	「す」を図案化したもの	43.29414	141.54125	//upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Symbol_of_Sunagawa_Hokkaido.svg/100px-Symbol_of_Sunagawa_Hokkaido.svg.png
012271	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ		歌志内市	ｳﾀｼﾅｲｼ	1942年10月10日	六角形は石炭の黒ダイヤを表し、内部の二重の円は「ウタ」であり、「シナイ」を図案化したもの	43.31169	142.243	//upload.wikimedia.org/wikipedia/commons/thumb/5/51/Emblem_of_Utashinai%2C_Hokkaido.svg/100px-Emblem_of_Utashinai%2C_Hokkaido.svg.png
012289	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ		深川市	ﾌｶｶﾞﾜｼ	1963年7月16日	「フカ」を組み合わせたもの	43.43237	142.3129	//upload.wikimedia.org/wikipedia/commons/thumb/3/38/Symbol_of_Fukagawa_Hokkaido.svg/100px-Symbol_of_Fukagawa_Hokkaido.svg.png
012297	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ		富良野市	ﾌﾗﾉｼ	1966年10月15日	「フ」を図案化し、外周の円を表したもの	43.15	142.23	//upload.wikimedia.org/wikipedia/commons/thumb/9/92/Symbol_of_Furano_Hokkaido.svg/100px-Symbol_of_Furano_Hokkaido.svg.png
012301	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ		登別市	ﾉﾎﾞﾘﾍﾞﾂｼ	1961年10月1日	「の」を単純かつ明瞭化したもの	42.24459	141.6237	//upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Emblem_of_Noboribetsu%2C_Hokkaido.svg/100px-Emblem_of_Noboribetsu%2C_Hokkaido.svg.png
012319	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ		恵庭市	ｴﾆﾜｼ	1961年9月1日	漁川・島松川を表し、「恵」を配したもの	42.52572	141.344	//upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Symbol_of_Eniwa%2C_Hokkaido.svg/100px-Symbol_of_Eniwa%2C_Hokkaido.svg.png
012335	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ		伊達市	ﾀﾞﾃｼ	1936年5月1日	「桜」・「川」・「円」を表したもの	42.28188	140.51529	//upload.wikimedia.org/wikipedia/commons/thumb/4/49/Symbol_of_Date%2C_Hokkaido.svg/100px-Symbol_of_Date%2C_Hokkaido.svg.png
012343	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ		北広島市	ｷﾀﾋﾛｼﾏｼ	1969年10月20日	「ひ」を図案化し、三つの「∞」を表したもの	42.5985	141.33491	//upload.wikimedia.org/wikipedia/commons/thumb/6/65/Symbol_of_Kitahiroshima_Hokkaido.svg/100px-Symbol_of_Kitahiroshima_Hokkaido.svg.png
012351	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ		石狩市	ｲｼｶﾘｼ	1996年2月23日	「i」を型どったもの	43.10169	141.18558	//upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Symbol_of_Ishikari%2C_Hokkaido.svg/100px-Symbol_of_Ishikari%2C_Hokkaido.svg.png
012360	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ		北斗市	ﾎｸﾄｼ	2006年2月1日	「H」を図案化したもの	41.49268	140.39109	//upload.wikimedia.org/wikipedia/commons/thumb/2/27/Symbol_of_Hokuto_Hokkaido.svg/100px-Symbol_of_Hokuto_Hokkaido.svg.png
014231	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	空知郡	南幌町	ﾅﾝﾎﾟﾛﾁｮｳ	1964年6月10日	「みなみほろ」を円形に図案化したもの	43.3495	141.3912	//upload.wikimedia.org/wikipedia/commons/thumb/1/17/Symbol_of_Nanporo%2C_Hokkaido.svg/100px-Symbol_of_Nanporo%2C_Hokkaido.svg.png
014273	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	夕張郡	由仁町	ﾕﾆﾁｮｳ	1967年12月21日	「ユ」を図案化し、夕張山地と馬追丘陵を表したもの	42.59586	141.47248	//upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Yuni_Town_Hokkaido_symbol.svg/100px-Yuni_Town_Hokkaido_symbol.svg.png
014303	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	樺戸郡	月形町	ﾂｷｶﾞﾀﾁｮｳ	1940年9月30日	六片の雪花の中に、「月」を丸形として挿入したもの	43.20182	141.40102	//upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Emblem_of_Tsukigata%2C_Hokkaido.svg/100px-Emblem_of_Tsukigata%2C_Hokkaido.svg.png
014338	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	雨竜郡	妹背牛町	ﾓｾｳｼﾁｮｳ	1968年6月15日	「も」を稲穂の形にしたもの	43.4204	141.57423	//upload.wikimedia.org/wikipedia/commons/thumb/4/48/Symbol_of_Moseushi%2C_Hokkaido.svg/100px-Symbol_of_Moseushi%2C_Hokkaido.svg.png
013030	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	石狩郡	当別町	ﾄｳﾍﾞﾂﾁｮｳ	1969年10月28日	「と」を飛躍的にして表している	43.13252	141.3112	//upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Symbol_of_Tobetsu%2C_Hokkaido.svg/100px-Symbol_of_Tobetsu%2C_Hokkaido.svg.png
013927	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	寿都郡	寿都町	ｽｯﾂﾁｮｳ	1965年	「す」を四稜星にし、外側の円は「つ」を図案化したもの	42.47277	140.13437	//upload.wikimedia.org/wikipedia/commons/thumb/3/38/Symbol_of_Suttsu%2C_Hokkaido.svg/100px-Symbol_of_Suttsu%2C_Hokkaido.svg.png
013943	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	磯谷郡	蘭越町	ﾗﾝｺｼﾁｮｳ	1954年12月1日	ヨウラクランを図案化し、四つの「コ」を組み合わせたもの	42.48327	140.31419	//upload.wikimedia.org/wikipedia/commons/thumb/7/78/Symbol_of_Rankoshi%2C_Hokkaido.svg/100px-Symbol_of_Rankoshi%2C_Hokkaido.svg.png
013951	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	虻田郡	ニセコ町	ﾆｾｺﾁｮｳ	1968年5月15日	「ニ」は雲・「セ」は山・「コ」は流れを意味してそれらを図案化したもの	42.48169	140.4115	//upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Symbol_of_Niseko%2C_Hokkaido.svg/100px-Symbol_of_Niseko%2C_Hokkaido.svg.png
014010	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	岩内郡	共和町	ｷｮｳﾜﾁｮｳ	1955年	「共」を上部に円形にして配し、「和」を円形にしたもの	42.58495	140.36402	//upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Symbol_of_Kyowa%2C_Hokkaido.svg/100px-Symbol_of_Kyowa%2C_Hokkaido.svg.png
014036	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	古宇郡	泊村	ﾄﾏﾘﾑﾗ	1937年2月25日	「泊」を図案化し、内側に日本旗を暗示したもの	43.3481	140.29559	//upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Symbol_of_Tomari%2C_Hokkaido.svg/100px-Symbol_of_Tomari%2C_Hokkaido.svg.png
014061	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	古平郡	古平町	ﾌﾙﾋﾞﾗﾁｮｳ	1968年5月20日	「古」を図案化し、上部は翼を表したもの	43.15552	140.38202	//upload.wikimedia.org/wikipedia/commons/thumb/6/62/Symbol_of_Furubira%2C_Hokkaido.svg/100px-Symbol_of_Furubira%2C_Hokkaido.svg.png
014079	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	余市郡	仁木町	ﾆｷﾁｮｳ	1965年3月27日	外枠は雪結晶で北海道を表し、「仁」を輪郭として配し、「木」を中心にして六芒星として描いたもの	43.963	140.45576	//upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Symbol_of_Niki%2C_Hokkaido.svg/100px-Symbol_of_Niki%2C_Hokkaido.svg.png
015717	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	虻田郡	豊浦町	ﾄﾖｳﾗﾁｮｳ	1947年7月1日	四つの「ト」を四方に配し、その中に「ウラ」を図案化したもの	42.3503	140.42429	//upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Symbol_of_Toyoura%2C_Hokkaido.svg/100px-Symbol_of_Toyoura%2C_Hokkaido.svg.png
015750	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	有珠郡	壮瞥町	ｿｳﾍﾞﾂﾁｮｳ	1958年6月30日	全体は「そ」を翼型にして図案化し、上部の有珠山と昭和新山・下部は洞爺湖を表したもの	42.3388	140.5389	//upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Symbol_of_Sobetsu%2C_Hokkaido.svg/100px-Symbol_of_Sobetsu%2C_Hokkaido.svg.png
015784	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	白老郡	白老町	ｼﾗｵｲﾁｮｳ	1984年10月1日	「白オイ」を組み合わせて図案化したもの	42.3344	141.21212	//upload.wikimedia.org/wikipedia/commons/thumb/3/36/Symbol_of_Shiraoi%2C_Hokkaido_%28blue_version%29.svg/100px-Symbol_of_Shiraoi%2C_Hokkaido_%28blue_version%29.svg.png
015814	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	勇払郡	厚真町	ｱﾂﾏﾁｮｳ	1954年12月25日	「アツマ」を円形にしたもの	42.43252	141.52406	//upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Symbol_of_Atsuma_Hokkaido.svg/100px-Symbol_of_Atsuma_Hokkaido.svg.png
016012	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	沙流郡	日高町	ﾋﾀﾞｶﾁｮｳ	2006年3月1日	「ひ」を図案化したもの	42.28491	142.4274	//upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Symbol_of_Hidaka%2C_Hokkaido.svg/100px-Symbol_of_Hidaka%2C_Hokkaido.svg.png
016047	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	新冠郡	新冠町	ﾆｲｶｯﾌﾟﾁｮｳ	1968年3月21日	四つのイメージ「開拓道具（開拓者精神）・船の錨（海の幸）・馬の蹄（馬産地王国）・王冠（冠）・北（北海道）」を組み合わせ、「北」を形づったもの	42.21446	142.1961	//upload.wikimedia.org/wikipedia/commons/thumb/2/27/Symbol_of_Niikappu%2C_Hokkaido.svg/100px-Symbol_of_Niikappu%2C_Hokkaido.svg.png
016101	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	日高郡	新ひだか町	ｼﾝﾋﾀﾞｶﾁｮｳ	2006年7月14日	北海道の地形である菱形と「ひ」を図案化し、丸を配したもの	42.20285	142.227	//upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Symbol_of_Shinhidaka%2C_Hokkaido.svg/100px-Symbol_of_Shinhidaka%2C_Hokkaido.svg.png
016071	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	浦河郡	浦河町	ｳﾗｶﾜﾁｮｳ	1967年6月26日	四つの「ウラ」を外円にし、「河」を丸くして納めたもの	42.1064	142.4654	//upload.wikimedia.org/wikipedia/commons/thumb/7/78/Emblem_of_Urakawa%2C_Hokkaido.svg/100px-Emblem_of_Urakawa%2C_Hokkaido.svg.png
016080	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	様似郡	様似町	ｻﾏﾆﾁｮｳ	1918年4月1日	エンムル岬を中心に東側に大港・西側に小港を抱く姿を形どり、漁業と農林業の二面からなっていることを表したもの	42.7402	142.5612	//upload.wikimedia.org/wikipedia/commons/thumb/9/98/Symbol_of_Samani%2C_Hokkaido.svg/100px-Symbol_of_Samani%2C_Hokkaido.svg.png
016098	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	幌泉郡	えりも町	ｴﾘﾓﾁｮｳ	1970年7月14日	「え」を現代的に意匠化し、上部の半円は波・即ち海を描きたもの	42.0587	143.8543	//upload.wikimedia.org/wikipedia/commons/thumb/6/67/Symbol_of_Erimo%2C_Hokkaido.svg/100px-Symbol_of_Erimo%2C_Hokkaido.svg.png
013315	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	松前郡	松前町	ﾏﾂﾏｴﾁｮｳ	1954年7月	松葉を図案化したもの	41.25478	140.6372	//upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Symbol_of_Matsumae%2C_Hokkaido.svg/100px-Symbol_of_Matsumae%2C_Hokkaido.svg.png
013331	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	上磯郡	知内町	ｼﾘｳﾁﾁｮｳ	1967年10月1日	全体は「S」とタカを表し、それを穏やかな曲線で描かれたもの	41.35544	140.2579	//upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Symbol_of_Shiriuchi%2C_Hokkaido.svg/100px-Symbol_of_Shiriuchi%2C_Hokkaido.svg.png
013374	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	亀田郡	七飯町	ﾅﾅｴﾁｮｳ	1977年11月3日	旧六村（七飯村・大中山村・藤城村・軍川村・峠下村・鶴野村）を七つの輪（円）にしてそれらを組み合わせたもの	41.53445	140.41398	//upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Symbol_of_Nanae%2C_Hokkaido.svg/100px-Symbol_of_Nanae%2C_Hokkaido.svg.png
013439	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	茅部郡	鹿部町	ｼｶﾍﾞﾁｮｳ	1920年1月4日	外周の四つの力は「シ力」=「鹿」を表し、中心は、鹿の角と昆布と温泉を図案化したもの	42.2189	140.48573	//upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Symbol_of_Shikabe%2C_Hokkaido.svg/100px-Symbol_of_Shikabe%2C_Hokkaido.svg.png
013471	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	山越郡	長万部町	ｵｼｬﾏﾝﾍﾞﾁｮｳ	1973年8月29日	「長」の図案化し、内側の円は町民の団結と内浦湾を表わしたもの	42.3049	140.22496	//upload.wikimedia.org/wikipedia/commons/thumb/2/20/Symbol_of_Oshamanbe%2C_Hokkaido.svg/100px-Symbol_of_Oshamanbe%2C_Hokkaido.svg.png
013617	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	檜山郡	江差町	ｴｻｼﾁｮｳ	1916年	全体は「江差」を図案化し、「江」を菱形にしてから四つの「サ」を円形に配したもの	41.5289	140.7388	//upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Symbol_of_Esashi%2C_Hiyama%2C_Hokkaido.svg/100px-Symbol_of_Esashi%2C_Hiyama%2C_Hokkaido.svg.png
013641	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	爾志郡	乙部町	ｵﾄﾍﾞﾁｮｳ	1965年8月18日	「乙部」を組み合わせ、町の地形を表し、中央の突出した部分は乙部岳を、点は波型で日本海を表したもの	41.5866	140.882	//upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Symbol_of_Otobe%2C_Hokkaido.svg/100px-Symbol_of_Otobe%2C_Hokkaido.svg.png
013676	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	奥尻郡	奥尻町	ｵｸｼﾘﾁｮｳ	1966年1月1日	「おくしり」を一筆書きにして図案化したもの	42.10202	139.30507	//upload.wikimedia.org/wikipedia/commons/thumb/7/72/Emblem_of_Okushiri%2C_Hokkaido.svg/100px-Emblem_of_Okushiri%2C_Hokkaido.svg.png
013706	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	瀬棚郡	今金町	ｲﾏｶﾈﾁｮｳ	1967年10月1日	「ノ」を組み合わせ、「山」は二人の開拓者代表を表したもの	42.25458	140.0314	//upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Symbol_of_Imakane%2C_Hokkaido.svg/100px-Symbol_of_Imakane%2C_Hokkaido.svg.png
013714	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	久遠郡	せたな町	ｾﾀﾅﾁｮｳ	2005年9月1日	「セ」を基に北海道の地形を意匠化し、円で町の位置を表したもの	42.2516	139.52589	//upload.wikimedia.org/wikipedia/commons/thumb/1/19/Symbol_of_Setana%2C_Hokkaido.svg/100px-Symbol_of_Setana%2C_Hokkaido.svg.png
014524	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	石狩国上川郡	鷹栖町	ﾀｶｽﾁｮｳ	1968年1月1日	「鷹」のイメージを大きく羽ばたく姿を現代的に表現したもの			//upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Symbol_of_Takasu%2C_Hokkaido.svg/100px-Symbol_of_Takasu%2C_Hokkaido.svg.png
014605	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	空知郡	上富良野町	ｶﾐﾌﾗﾉﾁｮｳ	1957年10月5日	外側は三つの「カ」円形にし、その中に「富」を図案化し、「カミフ」と読んだもの			//upload.wikimedia.org/wikipedia/commons/thumb/6/68/Symbol_of_Kamifurano%2C_Hokkaido.svg/100px-Symbol_of_Kamifurano%2C_Hokkaido.svg.png
014729	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	雨竜郡	幌加内町	ﾎﾛｶﾅｲﾁｮｳ	1958年7月3日	「ホロカナイ」を円形に図案化したもの			//upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Symbol_of_Horokanai%2C_Hokkaido.svg/100px-Symbol_of_Horokanai%2C_Hokkaido.svg.png
014630	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	勇払郡	占冠村	ｼﾑｶｯﾌﾟﾑﾗ	1963年10月11日	真ん中は「占」であり、外円は山を表したもの			//upload.wikimedia.org/wikipedia/commons/thumb/8/83/Symbol_of_Shimukappu_Hokkaido.svg/100px-Symbol_of_Shimukappu_Hokkaido.svg.png
014648	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	天塩国上川郡	和寒町	ﾜｯｻﾑﾁｮｳ	1965年8月24日	「和」を目標として、三角の上部は「W」を表したもの			//upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Symbol_of_Wassamu%2C_Hokkaido.svg/100px-Symbol_of_Wassamu%2C_Hokkaido.svg.png
014699	北海道地方	北海道	ﾎｯｶｲﾄﾞｳ	天塩国中川郡	美深町	ﾋﾞﾌｶﾁｮｳ	1948年4月1日	全体は「び」を図案化し、太い線は男性・細い線は女性を表したもの			//upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Emblem_of_Bifuka%2C_Hokkaido.svg/100px-Emblem_of_Bifuka%2C_Hokkaido.svg.png
